A Number,B Number,Date Time,Duration (sec),Call Type,Tower ID,IMEI,IMSI,Operator Name,Lat,Lng
+91850002311,+91980005647,2025-08-29 10:06:38,99,OUT,JIO-CHD-006,354809100000238,404000000270246,Airtel,30.6940,76.7270
+91980010429,+91980003026,2025-08-29 16:06:49,586,IN,JIO-CHD-MEET,354809100000441,404000000499897,JIO,30.7380,76.7830
+91800005262,+91850009504,2025-08-29 18:36:45,47,IN,JIO-LDH-001,354809100000161,404000000183137,JIO,30.8890,75.8210
+91700010834,+91990002040,2025-08-29 08:15:08,112,SMS,JIO-CHD-001,354809100000105,404000000119785,JIO,30.7333,76.7794
+91980001661,+91850006926,2025-08-29 03:23:17,61,OUT,JIO-CHD-004,354809100000343,404000000389031,JIO,30.7190,76.7620
+91850009504,+91800007370,2025-08-30 01:24:49,79,SMS,Airtel-LDH-001,354809100000308,404000000349436,VI,30.9120,75.8530
+91990003043,+91700005168,2025-08-29 18:46:23,47,IN,JIO-LDH-001,354809100000469,404000000531573,JIO,30.8890,75.8210
+91850001457,+91990005106,2025-08-29 12:06:07,359,IN,Airtel-LDH-001,354809100000231,404000000262327,JIO,30.9120,75.8530
+91850003325,+91800010849,2025-08-30 01:19:10,73,OUT,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91850003325,+91980004860,2025-08-29 20:46:41,364,OUT,Airtel-LDH-002,354809100000252,404000000286084,JIO,30.9250,75.8640
+91850003325,+91990001551,2025-08-29 10:26:55,56,SMS,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91850003325,+91700006802,2025-08-29 12:04:25,117,OUT,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91800009709,+91700005168,2025-08-29 07:51:52,68,OUT,JIO-CHD-003,354809100000203,404000000230651,BSNL,30.7510,76.8010
+91980003026,+91990007475,2025-08-29 12:45:35,81,SMS,JIO-CHD-002,354809100000364,404000000412788,Airtel,30.7420,76.7880
+91700009927,+91990005106,2025-08-29 10:15:50,115,IN,JIO-CHD-003,354809100000091,404000000103947,Airtel,30.7510,76.8010
+91800003431,+91700003130,2025-08-29 12:00:20,343,IN,BSNL-HSP-001,354809100000133,404000000151461,JIO,31.1050,75.7040
+91980001895,+91800004861,2025-08-29 07:49:30,846,OUT,JIO-CHD-005,354809100000350,404000000396950,JIO,30.7050,76.7450
+91980002950,+91800003986,2025-08-29 12:40:48,56,OUT,Airtel-LDH-002,354809100000357,404000000404869,Airtel,30.9250,75.8640
+91980010429,+91800010849,2025-08-29 11:15:40,85,IN,JIO-CHD-001,354809100000441,404000000499897,JIO,30.7333,76.7794
+91850005482,+91990008835,2025-08-29 20:23:46,90,IN,BSNL-JAL-001,354809100000266,404000000301922,Airtel,30.9530,75.5730
+91980008641,+91990003057,2025-08-29 13:56:14,741,OUT,JIO-PTK-001,354809100000420,404000000476140,Airtel,31.3260,75.5760
+91700008195,+91980001661,2025-08-29 02:08:07,13,OUT,JIO-CHD-005,354809100000077,404000000088109,BSNL,30.7050,76.7450
+91990010724,+91990010724,2025-08-29 02:20:50,287,OUT,JIO-CHD-002,354809100000553,404000000626601,Airtel,30.7420,76.7880
+91980005802,+91800004861,2025-08-29 16:17:46,420,IN,BSNL-HSP-001,354809100000392,404000000444464,JIO,31.1050,75.7040
+91800004861,+91800008226,2025-08-29 08:18:34,98,OUT,JIO-CHD-MEET,354809100000154,404000000175218,BSNL,30.7380,76.7830
+91700008195,+91800008226,2025-08-29 05:30:23,95,SMS,VI-PTA-001,354809100000077,404000000088109,BSNL,30.3750,76.7820
+91850008066,+91980006818,2025-08-29 03:35:13,20,OUT,JIO-CHD-006,354809100000294,404000000333598,BSNL,30.6940,76.7270
+91980010398,+91700001883,2025-08-29 03:07:57,79,OUT,JIO-CHD-MEET,354809100000434,404000000491978,BSNL,30.7380,76.7830
+91850002311,+91990009579,2025-08-29 04:32:43,103,OUT,Airtel-AMB-001,354809100000238,404000000270246,Airtel,30.5200,76.6600
+91990007475,+91850002678,2025-08-29 18:39:41,1128,IN,Airtel-LDH-002,354809100000518,404000000587006,Airtel,30.9250,75.8640
+91800004861,+91990003649,2025-08-29 15:57:48,83,OUT,Airtel-LDH-002,354809100000154,404000000175218,BSNL,30.9250,75.8640
+91980001895,+91980002950,2025-08-29 18:09:54,116,SMS,JIO-CHD-001,354809100000350,404000000396950,JIO,30.7333,76.7794
+91800006689,+91800005262,2025-08-29 12:15:36,17,OUT,JIO-CHD-003,354809100000168,404000000191056,JIO,30.7510,76.8010
+91800006894,+91990002040,2025-08-29 11:50:02,110,OUT,Airtel-AMB-001,354809104519999,404000000198975,JIO,30.5200,76.6600
+91990000801,+91990008369,2025-08-29 02:18:40,109,IN,JIO-LDH-001,354809100000448,404000000507816,JIO,30.8890,75.8210
+91850006068,+91800006689,2025-08-29 23:14:47,4,OUT,JIO-PHR-001,354809100000273,404000000309841,JIO,31.0150,75.3480
+91700008714,+91990008835,2025-08-29 14:00:37,25,IN,JIO-CHD-MEET,354809100000084,404000000096028,JIO,30.7380,76.7830
+91700008195,+91800009044,2025-08-29 19:29:23,1923,SMS,JIO-PTK-001,354809100000077,404000000088109,BSNL,31.3260,75.5760
+91980002950,+91700001246,2025-08-29 01:52:13,1506,IN,VI-PTA-001,354809100000357,404000000404869,Airtel,30.3750,76.7820
+91990003649,+91990005283,2025-08-29 21:00:16,85,OUT,JIO-CHD-002,354809100000483,404000000547411,JIO,30.7420,76.7880
+91700006750,+91990010724,2025-08-29 19:18:05,434,IN,Airtel-AMB-001,354809100000056,404000000064352,BSNL,30.5200,76.6600
+91980004860,+91990010688,2025-08-29 11:44:01,7,OUT,JIO-PTK-001,354809100000378,404000000428626,JIO,31.3260,75.5760
+91980010398,+91850005482,2025-08-29 04:56:02,75,IN,JIO-CHD-001,354809100000434,404000000491978,BSNL,30.7333,76.7794
+91850006926,+91990010688,2025-08-29 09:31:00,11,IN,JIO-CHD-001,354809100000287,404000000325679,JIO,30.7333,76.7794
+91700009927,+91990009579,2025-08-29 05:07:42,585,IN,JIO-CHD-006,354809100000091,404000000103947,Airtel,30.6940,76.7270
+91850005482,+91800002599,2025-08-29 22:03:11,117,OUT,JIO-CHD-005,354809100000266,404000000301922,Airtel,30.7050,76.7450
+91850006068,+91700008714,2025-08-29 22:01:24,59,OUT,JIO-CHD-002,354809100000273,404000000309841,JIO,30.7420,76.7880
+91990005690,+91700003130,2025-08-29 11:35:03,76,IN,JIO-CHD-001,354809100000504,404000000571168,JIO,30.7333,76.7794
+91850006289,+91800009044,2025-08-29 22:56:33,107,OUT,BSNL-HSP-001,354809100000280,404000000317760,BSNL,31.1050,75.7040
+91980002950,+91800004739,2025-08-29 04:09:23,115,SMS,JIO-CHD-MEET,354809100000357,404000000404869,Airtel,30.7380,76.7830
+91980010429,+91990009579,2025-08-30 00:15:57,118,IN,JIO-CHD-003,354809100000441,404000000499897,JIO,30.7510,76.8010
+91700001246,+91700008195,2025-08-29 11:34:58,36,IN,JIO-CHD-003,354809100000007,404000000008919,VI,30.7510,76.8010
+91800009044,+91800006894,2025-08-29 08:07:31,66,OUT,BSNL-JAL-001,354809100000196,404000000222732,JIO,30.9530,75.5730
+91980000676,+91990007475,2025-08-29 03:26:35,671,OUT,JIO-CHD-005,354809100000336,404000000381112,JIO,30.7050,76.7450
+91850009504,+91850008066,2025-08-29 02:40:01,92,SMS,JIO-CHD-MEET,354809100000308,404000000349436,VI,30.7380,76.7830
+91980006818,+91850006068,2025-08-29 03:21:26,74,IN,JIO-CHD-MEET,354809100000399,404000000452383,JIO,30.7380,76.7830
+91990003649,+91800007370,2025-08-29 21:39:41,5,IN,BSNL-JAL-001,354809100000483,404000000547411,JIO,30.9530,75.5730
+91980004311,+91800009709,2025-08-29 11:07:07,46,IN,JIO-CHD-001,354809100000371,404000000420707,Airtel,30.7333,76.7794
+91990010724,+91990009579,2025-08-29 22:04:59,591,OUT,VI-PTA-001,354809100000553,404000000626601,Airtel,30.3750,76.7820
+91980010398,+91980007956,2025-08-29 17:10:20,19,OUT,BSNL-JAL-001,354809100000434,404000000491978,BSNL,30.9530,75.5730
+91700005168,+91800009709,2025-08-29 11:35:43,18,OUT,JIO-CHD-006,354809100000042,404000000048514,JIO,30.6940,76.7270
+91800003986,+91700001246,2025-08-29 12:33:06,22,OUT,JIO-PHR-001,354809104512345,404000000159380,JIO,31.0150,75.3480
+91700005350,+91980000676,2025-08-29 23:52:16,113,SMS,JIO-CHD-005,354809100000049,404000000056433,JIO,30.7050,76.7450
+91850009504,+91800005262,2025-08-29 18:48:23,107,IN,JIO-PHR-001,354809100000308,404000000349436,VI,31.0150,75.3480
+91800005262,+91980010429,2025-08-29 04:26:47,58,OUT,Airtel-LDH-002,354809100000161,404000000183137,JIO,30.9250,75.8640
+91990001551,+91800004739,2025-08-29 09:00:47,30,IN,JIO-PHR-001,354809100000455,404000000515735,Airtel,31.0150,75.3480
+91800002599,+91990007475,2025-08-29 23:16:02,430,IN,JIO-PHR-001,354809100000126,404000000143542,JIO,31.0150,75.3480
+91980010429,+91850006926,2025-08-29 22:34:59,68,IN,JIO-CHD-006,354809100000441,404000000499897,JIO,30.6940,76.7270
+91850010197,+91800003431,2025-08-29 04:30:10,14,OUT,JIO-CHD-002,354809100000322,404000000365274,BSNL,30.7420,76.7880
+91980001661,+91850009504,2025-08-29 03:05:54,81,OUT,JIO-PTK-001,354809100000343,404000000389031,JIO,31.3260,75.5760
+91980009677,+91850002678,2025-08-29 04:20:22,99,IN,BSNL-HSP-001,354809100000427,404000000484059,BSNL,31.1050,75.7040
+91800004861,+91850009946,2025-08-29 10:07:26,31,OUT,Airtel-AMB-001,354809100000154,404000000175218,BSNL,30.5200,76.6600
+91980002950,+91700008195,2025-08-29 05:13:25,599,IN,BSNL-HSP-001,354809100000357,404000000404869,Airtel,31.1050,75.7040
+91990008835,+91850011508,2025-08-29 17:36:01,18,OUT,Airtel-LDH-002,354809100000532,404000000602844,JIO,30.9250,75.8640
+91980003026,+91700005350,2025-08-29 02:21:28,14,OUT,JIO-CHD-005,354809100000364,404000000412788,Airtel,30.7050,76.7450
+91980005647,+91850011508,2025-08-29 21:56:01,109,OUT,Airtel-AMB-001,354809100000385,404000000436545,Airtel,30.5200,76.6600
+91980008641,+91700006802,2025-08-29 10:48:15,25,IN,Airtel-LDH-002,354809100000420,404000000476140,Airtel,30.9250,75.8640
+91700003099,+91800007370,2025-08-29 19:12:50,1561,IN,Airtel-AMB-001,354809100000021,404000000024757,JIO,30.5200,76.6600
+91850003325,+91990008835,2025-08-29 13:28:16,41,OUT,JIO-CHD-HOME,354809100000252,404000000286084,JIO,30.7280,76.7750
+91990001551,+91700001246,2025-08-29 02:44:27,40,SMS,JIO-LDH-001,354809100000455,404000000515735,Airtel,30.8890,75.8210
+91700003099,+91990010688,2025-08-30 01:37:22,57,IN,BSNL-HSP-001,354809100000021,404000000024757,JIO,31.1050,75.7040
+91800009709,+91990002040,2025-08-29 13:38:48,82,IN,JIO-LDH-001,354809100000203,404000000230651,BSNL,30.8890,75.8210
+91990005283,+91850006926,2025-08-29 09:51:04,81,IN,JIO-CHD-006,354809100000497,404000000563249,BSNL,30.6940,76.7270
+91850011508,+91850000697,2025-08-29 11:13:21,41,SMS,JIO-PTK-001,354809100000329,404000000373193,Airtel,31.3260,75.5760
+91850005482,+91850002678,2025-08-29 16:37:15,81,SMS,JIO-CHD-001,354809100000266,404000000301922,Airtel,30.7333,76.7794
+91980004311,+91850006068,2025-08-29 21:37:15,52,OUT,BSNL-HSP-001,354809100000371,404000000420707,Airtel,31.1050,75.7040
+91980001895,+91850008066,2025-08-29 21:02:21,788,OUT,Airtel-LDH-002,354809100000350,404000000396950,JIO,30.9250,75.8640
+91850002311,+91800010977,2025-08-29 17:56:32,18,OUT,JIO-CHD-006,354809100000238,404000000270246,Airtel,30.6940,76.7270
+91990008835,+91850008729,2025-08-29 06:06:05,653,OUT,BSNL-HSP-001,354809100000532,404000000602844,JIO,31.1050,75.7040
+91800003431,+91800002085,2025-08-29 21:39:57,73,OUT,JIO-CHD-004,354809100000133,404000000151461,JIO,30.7190,76.7620
+91990010688,+91850004460,2025-08-29 12:20:57,106,IN,JIO-PHR-001,354809100000546,404000000618682,JIO,31.0150,75.3480
+91980002950,+91700007836,2025-08-29 20:24:30,11,SMS,BSNL-JAL-001,354809100000357,404000000404869,Airtel,30.9530,75.5730
+91980004860,+91980010429,2025-08-29 14:03:32,74,IN,Airtel-LDH-002,354809100000378,404000000428626,JIO,30.9250,75.8640
+91980002950,+91850011508,2025-08-29 07:38:48,8,IN,Airtel-AMB-001,354809100000357,404000000404869,Airtel,30.5200,76.6600
+91800002085,+91700005350,2025-08-29 17:48:25,98,SMS,Airtel-LDH-002,354809100000119,404000000135623,JIO,30.9250,75.8640
+91980004311,+91850003325,2025-08-29 10:26:01,80,OUT,JIO-CHD-001,354809100000371,404000000420707,Airtel,30.7333,76.7794
+91990008369,+91700010834,2025-08-29 19:06:11,73,OUT,BSNL-JAL-001,354809100000525,404000000594925,VI,30.9530,75.5730
+91980007956,+91980006818,2025-08-30 00:36:14,92,OUT,JIO-CHD-003,354809100000413,404000000468221,JIO,30.7510,76.8010
+91980004311,+91700005168,2025-08-29 06:08:39,109,OUT,JIO-PTK-001,354809100000371,404000000420707,Airtel,31.3260,75.5760
+91990001551,+91990005690,2025-08-29 08:13:57,16,IN,Airtel-LDH-002,354809100000455,404000000515735,Airtel,30.9250,75.8640
+91980006818,+91990005106,2025-08-29 04:21:41,516,OUT,Airtel-LDH-002,354809100000399,404000000452383,JIO,30.9250,75.8640
+91980006818,+91990010688,2025-08-29 12:27:02,45,IN,Airtel-LDH-001,354809100000399,404000000452383,JIO,30.9120,75.8530
+91800010977,+91850000697,2025-08-29 03:06:25,881,IN,JIO-CHD-006,354809100000217,404000000246489,Airtel,30.6940,76.7270
+91800005262,+91980007176,2025-08-29 04:53:37,23,IN,JIO-CHD-005,354809100000161,404000000183137,JIO,30.7050,76.7450
+91700007836,+91980004860,2025-08-29 23:51:42,1760,OUT,BSNL-HSP-001,354809100000070,404000000080190,JIO,31.1050,75.7040
+91700005350,+91980004311,2025-08-29 04:25:18,202,OUT,BSNL-JAL-001,354809100000049,404000000056433,JIO,30.9530,75.5730
+91990006728,+91800010849,2025-08-29 15:36:24,297,OUT,JIO-CHD-004,354809100000511,404000000579087,JIO,30.7190,76.7620
+91980004860,+91990001551,2025-08-29 09:57:41,34,OUT,Airtel-AMB-001,354809100000378,404000000428626,JIO,30.5200,76.6600
+91850006068,+91800007370,2025-08-29 08:19:41,45,IN,JIO-CHD-003,354809100000273,404000000309841,JIO,30.7510,76.8010
+91800002085,+91700001246,2025-08-29 20:21:28,24,OUT,Airtel-LDH-002,354809100000119,404000000135623,JIO,30.9250,75.8640
+91850000697,+91700010834,2025-08-29 14:36:38,111,IN,JIO-CHD-005,354809100000224,404000000254408,JIO,30.7050,76.7450
+91800010977,+91800003986,2025-08-29 17:32:42,98,OUT,Airtel-LDH-002,354809100000217,404000000246489,Airtel,30.9250,75.8640
+91980007956,+91990008835,2025-08-30 01:20:18,49,SMS,JIO-CHD-001,354809100000413,404000000468221,JIO,30.7333,76.7794
+91980004311,+91980010398,2025-08-29 13:01:36,0,OUT,JIO-CHD-005,354809100000371,404000000420707,Airtel,30.7050,76.7450
+91990007475,+91800008226,2025-08-29 23:16:02,1719,OUT,JIO-CHD-006,354809100000518,404000000587006,Airtel,30.6940,76.7270
+91800000604,+91980010429,2025-08-29 21:56:27,446,SMS,JIO-PHR-001,354809100000112,404000000127704,VI,31.0150,75.3480
+91700008714,+91980010429,2025-08-29 06:18:45,68,OUT,JIO-PHR-001,354809100000084,404000000096028,JIO,31.0150,75.3480
+91990003043,+91850004460,2025-08-29 21:33:40,30,IN,JIO-CHD-006,354809100000469,404000000531573,JIO,30.6940,76.7270
+91980003026,+91700001246,2025-08-29 02:16:36,54,IN,JIO-LDH-001,354809100000364,404000000412788,Airtel,30.8890,75.8210
+91980010398,+91800000604,2025-08-29 03:23:20,595,OUT,BSNL-HSP-001,354809100000434,404000000491978,BSNL,31.1050,75.7040
+91700008195,+91990005283,2025-08-29 09:35:45,47,OUT,JIO-CHD-006,354809100000077,404000000088109,BSNL,30.6940,76.7270
+91700001246,+91850005482,2025-08-29 16:43:17,9,IN,JIO-CHD-005,354809100000007,404000000008919,VI,30.7050,76.7450
+91990003057,+91980005802,2025-08-29 04:05:02,441,IN,JIO-CHD-006,354809100000476,404000000539492,Airtel,30.6940,76.7270
+91980002950,+91700008195,2025-08-29 06:47:19,89,OUT,JIO-CHD-MEET,354809100000357,404000000404869,Airtel,30.7380,76.7830
+91990001551,+91990000801,2025-08-29 17:00:46,21,OUT,JIO-PTK-001,354809100000455,404000000515735,Airtel,31.3260,75.5760
+91990010724,+91800009709,2025-08-29 17:33:20,41,OUT,JIO-CHD-006,354809100000553,404000000626601,Airtel,30.6940,76.7270
+91850006289,+91990001551,2025-08-29 18:23:22,1625,IN,JIO-PTK-001,354809100000280,404000000317760,BSNL,31.3260,75.5760
+91980002950,+91700010834,2025-08-29 14:14:00,21,IN,JIO-LDH-001,354809100000357,404000000404869,Airtel,30.8890,75.8210
+91700001246,+91850009946,2025-08-29 13:24:07,54,IN,Airtel-AMB-001,354809100000007,404000000008919,VI,30.5200,76.6600
+91700005168,+91990006728,2025-08-29 16:54:32,633,SMS,JIO-CHD-004,354809100000042,404000000048514,JIO,30.7190,76.7620
+91800003986,+91850002678,2025-08-29 05:19:22,234,OUT,Airtel-AMB-001,354809100000140,404000000159380,JIO,30.5200,76.6600
+91850000697,+91700003099,2025-08-29 02:06:15,3,OUT,JIO-CHD-004,354809100000224,404000000254408,JIO,30.7190,76.7620
+91850008066,+91980003026,2025-08-29 20:03:23,112,OUT,JIO-CHD-004,354809100000294,404000000333598,BSNL,30.7190,76.7620
+91700003938,+91990005690,2025-08-29 12:46:12,259,IN,Airtel-LDH-002,354809104519999,404000000040595,JIO,30.9250,75.8640
+91990003649,+91850006926,2025-08-29 05:24:51,106,OUT,BSNL-HSP-001,354809100000483,404000000547411,JIO,31.1050,75.7040
+91700006750,+91700006750,2025-08-29 03:29:03,44,OUT,BSNL-JAL-001,354809100000056,404000000064352,BSNL,30.9530,75.5730
+91700001883,+91980005802,2025-08-30 01:11:30,72,OUT,JIO-CHD-003,354809100000014,404000000016838,JIO,30.7510,76.8010
+91700003130,+91980005647,2025-08-29 13:50:41,7,OUT,Airtel-LDH-002,354809100000028,404000000032676,VI,30.9250,75.8640
+91800010977,+91980000676,2025-08-29 13:27:30,525,IN,VI-PTA-001,354809100000217,404000000246489,Airtel,30.3750,76.7820
+91700009927,+91700003938,2025-08-29 05:19:44,54,SMS,Airtel-LDH-002,354809100000091,404000000103947,Airtel,30.9250,75.8640
+91980004311,+91700005168,2025-08-29 11:07:19,1382,SMS,JIO-PHR-001,354809100000371,404000000420707,Airtel,31.0150,75.3480
+91800006689,+91800004739,2025-08-30 00:40:07,151,OUT,JIO-CHD-001,354809100000168,404000000191056,JIO,30.7333,76.7794
+91980001661,+91700006750,2025-08-29 09:05:22,10,OUT,JIO-LDH-001,354809100000343,404000000389031,JIO,30.8890,75.8210
+91980002950,+91980004860,2025-08-29 12:19:05,101,OUT,Airtel-LDH-002,354809100000357,404000000404869,Airtel,30.9250,75.8640
+91990008369,+91850005482,2025-08-29 09:34:22,54,OUT,JIO-PTK-001,354809100000525,404000000594925,VI,31.3260,75.5760
+91700005350,+91850009504,2025-08-29 07:09:03,99,IN,JIO-CHD-001,354809100000049,404000000056433,JIO,30.7333,76.7794
+91700008714,+91990003057,2025-08-29 18:57:35,522,IN,JIO-LDH-001,354809100000084,404000000096028,JIO,30.8890,75.8210
+91980000676,+91990010688,2025-08-29 12:53:20,412,OUT,JIO-CHD-006,354809100000336,404000000381112,JIO,30.6940,76.7270
+91850008729,+91700010834,2025-08-29 02:58:00,81,SMS,JIO-LDH-001,354809100000301,404000000341517,Airtel,30.8890,75.8210
+91980009677,+91990001551,2025-08-29 10:36:17,50,IN,Airtel-LDH-001,354809100000427,404000000484059,BSNL,30.9120,75.8530
+91700006802,+91980010429,2025-08-29 05:36:31,16,OUT,JIO-CHD-005,354809100000063,404000000072271,Airtel,30.7050,76.7450
+91800004739,+91700000306,2025-08-29 22:23:52,80,IN,JIO-CHD-001,354809100000147,404000000167299,JIO,30.7333,76.7794
+91980000676,+91990010724,2025-08-29 04:23:14,623,SMS,Airtel-AMB-001,354809100000336,404000000381112,JIO,30.5200,76.6600
+91980001661,+91700009927,2025-08-29 09:13:00,242,OUT,VI-PTA-001,354809100000343,404000000389031,JIO,30.3750,76.7820
+91980010398,+91990010724,2025-08-29 06:05:35,30,SMS,JIO-LDH-001,354809100000434,404000000491978,BSNL,30.8890,75.8210
+91980009677,+91800008226,2025-08-29 09:55:26,14,IN,JIO-CHD-003,354809100000427,404000000484059,BSNL,30.7510,76.8010
+91980001661,+91980003026,2025-08-29 21:58:33,82,OUT,JIO-CHD-003,354809100000343,404000000389031,JIO,30.7510,76.8010
+91980001895,+91700006802,2025-08-29 14:35:16,575,OUT,JIO-PHR-001,354809100000350,404000000396950,JIO,31.0150,75.3480
+91700008195,+91700003938,2025-08-29 07:24:52,92,OUT,BSNL-JAL-001,354809100000077,404000000088109,BSNL,30.9530,75.5730
+91980000676,+91980010398,2025-08-29 11:49:20,117,IN,BSNL-HSP-001,354809100000336,404000000381112,JIO,31.1050,75.7040
+91700001246,+91700001246,2025-08-29 07:05:51,160,SMS,JIO-CHD-001,354809100000007,404000000008919,VI,30.7333,76.7794
+91700001246,+91980004860,2025-08-29 01:52:48,100,SMS,BSNL-JAL-001,354809100000007,404000000008919,VI,30.9530,75.5730
+91800007370,+91800010849,2025-08-30 00:32:11,117,OUT,JIO-CHD-002,354809100000182,404000000206894,JIO,30.7420,76.7880
+91700010834,+91980008641,2025-08-29 03:02:01,35,IN,Airtel-LDH-002,354809100000105,404000000119785,JIO,30.9250,75.8640
+91980005647,+91980007176,2025-08-29 20:17:42,118,OUT,JIO-CHD-005,354809100000385,404000000436545,Airtel,30.7050,76.7450
+91700007836,+91850002678,2025-08-29 03:36:57,67,IN,Airtel-LDH-001,354809104512345,404000000080190,JIO,30.9120,75.8530
+91990008369,+91990005283,2025-08-29 20:40:59,258,IN,JIO-CHD-001,354809100000525,404000000594925,VI,30.7333,76.7794
+91980001661,+91850011508,2025-08-29 21:31:52,14,IN,JIO-CHD-MEET,354809100000343,404000000389031,JIO,30.7380,76.7830
+91990003649,+91990006728,2025-08-29 05:01:31,609,OUT,JIO-CHD-006,354809100000483,404000000547411,JIO,30.6940,76.7270
+91800004739,+91850006068,2025-08-29 22:13:16,685,OUT,JIO-PHR-001,354809100000147,404000000167299,JIO,31.0150,75.3480
+91990003043,+91850006926,2025-08-29 19:10:52,23,IN,JIO-CHD-MEET,354809100000469,404000000531573,JIO,30.7380,76.7830
+91800003986,+91990002040,2025-08-29 17:02:08,22,OUT,Airtel-AMB-001,354809104512345,404000000159380,JIO,30.5200,76.6600
+91850009504,+91850005482,2025-08-29 08:15:26,117,IN,JIO-LDH-001,354809100000308,404000000349436,VI,30.8890,75.8210
+91700001883,+91850005482,2025-08-29 22:33:07,46,IN,VI-PTA-001,354809100000014,404000000016838,JIO,30.3750,76.7820
